playlist_name,group,expected_tvg_id,actual_tvg_id,actual_tvg_name,epg_validated,duplicate_name_count,status
Viasat Kino World HD,Литва,Xtv1000-premium,Xtv1000-premium,Viasat Kino World HD,True,1,ok
Filmzone Plus HD,Литва,Xfilmzone-lt,Xfilmzone-lt,Filmzone Plus HD,True,1,ok
Filmzone HD,Литва,Xfilmzone-lt,Xfilmzone-lt,Filmzone HD,True,1,ok
Epic Drama,Литва,Xepik-drama,Xepik-drama,Epic Drama,True,1,ok
Go3 Films HD,Литва,Xtv1000-premium,Xtv1000-premium,Go3 Films HD,True,3,ok
Kidzone Max HD,Литва,Xkidzone,Xkidzone,Kidzone Max HD,True,2,ok
Nickelodeon Baltic,Литва,,Xnickelodeon-baltic,Nickelodeon Baltic,False,1,ok
Sport 1 HD,Литва,X18e7a585715561d4bb2606977deb20f6,X18e7a585715561d4bb2606977deb20f6,Sport 1 HD,True,4,ok
Sport 1 Baltic,Литва,Xsport1-baltic,Xsport1-baltic,Sport 1 Baltic,True,2,ok
Go3 Sport 1 HD,Литва,tvplay-sports,tvplay-sports,Go3 Sport 1 HD,True,2,ok
Go3 Sport 2 HD,Литва,tvplay-sports-plus,tvplay-sports-plus,Go3 Sport 2 HD,True,2,ok
Go3 Sport 3 HD,Литва,Xtv3-sport-3,Xtv3-sport-3,Go3 Sport 3 HD,True,1,ok
Go3 Sport Open HD,Литва,tv3-sport-open,tv3-sport-open,Go3 Sport Open HD,True,2,ok
Movify Kino,Литва,Xmovify-kino,Xmovify-kino,Movify Kino,True,1,ok
Movify Series,Литва,Xmovify-series,Xmovify-series,Movify Series,True,1,ok
Movify History,Литва,Xmovify-history,Xmovify-history,Movify History,True,1,ok
Radio SWH TV,Литва,,RadioSWHTV.lv@SD,Radio SWH TV,False,1,ok
Re TV,Литва,ReTV.lv@SD,ReTV.lv@SD,Re TV,True,1,ok
Sea TV,Литва,Xsea-tv,Xsea-tv,Sea TV,True,1,ok
TV Jūrmala,Литва,,TVJurmala.lv@SD,TV Jūrmala,False,1,ok
TV3 Life,Литва,Xlnt,Xlnt,TV3 Life,True,1,ok
TV3 HD,Латвия,Xtv3-lv,Xtv3-lv,TV3 HD,True,2,ok
TV6,Латвия,Xtv6-lv,Xtv6-lv,TV6,True,1,ok
TV6 HD,Латвия,Xtv6-lv,Xtv6-lv,TV6 HD,True,2,ok
LTV1 HD,Латвия,Xltv1,Xltv1,LTV1 HD,True,1,ok
LTV7 HD,Латвия,Xltv7,Xltv7,LTV7 HD,True,1,ok
TV3 Plus HD,Латвия,X3-plus-latvia,X3-plus-latvia,TV3 Plus HD,True,1,ok
TV3 Life HD,Латвия,Xlnt,Xlnt,TV3 Life HD,True,1,ok
Go3 Films HD,Латвия,Xtv1000-premium,Xtv1000-premium,Go3 Films HD,True,3,ok
360 TV HD,Латвия,X360-lv,X360-lv,360 TV HD,True,1,ok
Kidzone Mini HD,Латвия,Xkidzone,Xkidzone,Kidzone Mini HD,True,1,ok
Kidzone Max HD,Латвия,Xkidzone,Xkidzone,Kidzone Max HD,True,2,ok
Nick Jr HD,Латвия,Xnick-jr-baltic,Xnick-jr-baltic,Nick Jr HD,True,1,ok
OTV HD,Латвия,Xotv-lv,Xotv-lv,OTV HD,True,1,ok
Re:TV HD,Латвия,Xre-tv,Xre-tv,Re:TV HD,True,1,ok
TV Jurmala HD,Латвия,,XTV.Jūrmala.(Skatītāju.izvēle).lv,TV Jurmala HD,False,1,ok
LRT Klasika,Латвия,,Xlrt-klasika-lt,LRT Klasika,False,1,ok
LRT Lituanica,Латвия,Xlrt-lituanica,Xlrt-lituanica,LRT Lituanica,True,1,ok
LRT Opus,Латвия,,Xlrt-opus-lt,LRT Opus,False,1,ok
LRT Radijas,Латвия,,Xlrt-radijas-lt,LRT Radijas,False,1,ok
M-1,Латвия,,,M-1,False,1,ok
Power Hit Radio,Латвия,,,Power Hit Radio,False,1,ok
BTV,Латвия,Xbtv,Xbtv,BTV,True,1,ok
LRT TV,Латвия,,,LRT TV,False,1,ok
ETV,Эстония,Xetv-ee,Xetv-ee,ETV,True,1,ok
ETV 2,Эстония,Xetv2-ee,Xetv2-ee,ETV 2,True,1,ok
ETV+ HD,Эстония,Xetv-plus-ee,Xetv-plus-ee,ETV+ HD,True,1,ok
Kanal 2,Эстония,Xkanal-2-ee,Xkanal-2-ee,Kanal 2,True,1,ok
TV3,Эстония,Xtv3-ee,Xtv3-ee,TV3,True,1,ok
Viasat Kino,Эстония,Xtv1000-cee,Xtv1000-cee,Viasat Kino,True,1,ok
Go3 Films HD,Эстония,Xtv1000-premium,Xtv1000-premium,Go3 Films HD,True,3,ok
Duo 3,Эстония,Xsony-channel-ee,Xsony-channel-ee,Duo 3,True,1,ok
Duo 5,Эстония,Xkanal-12-ee,Xkanal-12-ee,Duo 5,True,1,ok
Duo 4,Эстония,Xkanal-11-ee,Xkanal-11-ee,Duo 4,True,1,ok
Eesti Kanal,Эстония,Xeesti-kanal,Xeesti-kanal,Eesti Kanal,True,1,ok
TLC,Эстония,,,TLC,False,1,ok
Investigation Discovery,Эстония,,,Investigation Discovery,False,1,ok
Канал 7,Эстония,,,Канал 7,False,1,ok
National Geographic,Эстония,Xnational-geographic-baltic,Xnational-geographic-baltic,National Geographic,True,3,ok
RTL HD DE,Германия,Xrtl,Xrtl,RTL HD DE,True,1,ok
RTL UHD,Германия,Xrtl,Xrtl,RTL UHD,True,1,ok
RTL Live HD DE,Германия,X76673,X76673,RTL Live HD DE,True,1,ok
RTL Crime HD DE,Германия,X76700,X76700,RTL Crime HD DE,True,1,ok
RTL Passion HD,Германия,X76804,X76804,RTL Passion HD,True,1,ok
RTL Zwei HD,Германия,,X76755,RTL Zwei HD,False,1,ok
Sky Sport Bundesliga HD,Германия,Xsky-sport-bl1,Xsky-sport-bl1,Sky Sport Bundesliga HD,True,2,ok
Sat.1 HD DE,Германия,Xsat1,Xsat1,Sat.1 HD DE,True,1,ok
SAT.1 Gold HD,Германия,X76716,X76716,SAT.1 Gold HD,True,1,ok
Sky Sport Austria HD DE,Германия,Xsky-sport-aus,Xsky-sport-aus,Sky Sport Austria HD DE,True,1,ok
Sky Sports F1 HD,Германия,Xsky-sports-f1,Xsky-sports-f1,Sky Sports F1 HD,True,1,ok
Sky Sport Golf HD,Германия,Xsky-sports-golf,Xsky-sports-golf,Sky Sport Golf HD,True,1,ok
Sky Sport 1 HD DE,Германия,Xsky-sport-hd1,Xsky-sport-hd1,Sky Sport 1 HD DE,True,1,ok
Sky Sport Mix,Германия,X10785,X10785,Sky Sport Mix,True,1,ok
Sky Sport Tennis HD,Германия,X10634,X10634,Sky Sport Tennis HD,True,1,ok
Sky Sports News HD,Германия,,Xsky-sport-news,Sky Sports News HD,False,1,ok
Sky Sport Premier League,Германия,X10880,X10880,Sky Sport Premier League,True,1,ok
Euronews,Германия,euronews,euronews,Euronews,True,2,ok
Sport 1 HD,Германия,X18e7a585715561d4bb2606977deb20f6,X18e7a585715561d4bb2606977deb20f6,Sport 1 HD,True,4,ok
ESports 1,Германия,XeSports1.de,XeSports1.de,ESports 1,True,1,ok
Eurosport 1 HD,Германия,X76619,X76619,Eurosport 1 HD,True,1,ok
SAT.1 emotions HD,Германия,Xtnt-serie-de,Xtnt-serie-de,SAT.1 emotions HD,True,1,ok
Sky Crime,Германия,X10908,X10908,Sky Crime,True,1,ok
Sky One HD,Германия,X401732,X401732,Sky One HD,True,1,ok
Sky Nature,Германия,X10640,X10640,Sky Nature,True,1,ok
Sky Documentaries,Германия,X10620,X10620,Sky Documentaries,True,1,ok
Sky Krimi HD,Германия,X76663,X76663,Sky Krimi HD,True,1,ok
Sky Cinema Premieren HD,Германия,Xsky-cinema-premieren,Xsky-cinema-premieren,Sky Cinema Premieren HD,True,1,ok
Sky Cinema Action HD,Германия,Xsky-cinema-action,Xsky-cinema-action,Sky Cinema Action HD,True,1,ok
Sky Cinema Classics HD,Германия,Xsky-cinema,Xsky-cinema,Sky Cinema Classics HD,True,1,ok
Sky Cinema Highlights,Германия,X321554,X321554,Sky Cinema Highlights,True,1,ok
Sky Atlantic HD DE,Германия,Xsky-atlantic,Xsky-atlantic,Sky Atlantic HD DE,True,1,ok
Comedy Central HD DE,Германия,X76742,X76742,Comedy Central HD DE,True,1,ok
Universal TV HD DE,Германия,X76662,X76662,Universal TV HD DE,True,1,ok
Syfy HD DE,Германия,,XSyfy.de,Syfy HD DE,False,1,ok
VOX HD DE,Германия,Xvox,Xvox,VOX HD DE,True,1,ok
Warner TV Serie HD,Германия,X76806,X76806,Warner TV Serie HD,True,1,ok
Warner TV Comedy HD,Германия,X76679,X76679,Warner TV Comedy HD,True,1,ok
Warner TV Film HD,Германия,X76645,X76645,Warner TV Film HD,True,1,ok
Phoenix HD,Германия,X76649,X76649,Phoenix HD,True,1,ok
History HD DE,Германия,,X76634,History HD DE,False,1,ok
TLC HD,Германия,X76699,X76699,TLC HD,True,2,ok
One Terra HD,Германия,,,One Terra HD,False,1,ok
Toggo HD,Германия,X76767,X76767,Toggo HD,True,1,ok
Cartoon Network DE,Германия,X76763,X76763,Cartoon Network DE,True,1,ok
Disney HD DE,Германия,X76786,X76786,Disney HD DE,True,1,ok
Jukebox,Германия,X76615,X76615,Jukebox,True,1,ok
13th Street,Германия,X76766,X76766,13th Street,True,1,ok
Das Erste HD,Германия,X76674,X76674,Das Erste HD,True,1,ok
arte HD DE,Германия,Xarte-hd,Xarte-hd,arte HD DE,True,1,ok
ZDFinfo HD,Германия,X76718,X76718,ZDFinfo HD,True,1,ok
ZDFneo HD,Германия,X76739,X76739,ZDFneo HD,True,1,ok
ZDF HD DE,Германия,Xzdf,Xzdf,ZDF HD DE,True,1,ok
SIXX HD DE,Германия,X76614,X76614,SIXX HD DE,True,1,ok
Kabel Eins classic HD,Германия,X76725,X76725,Kabel Eins classic HD,True,1,ok
ProSieben HD DE,Германия,Xprosieben,Xprosieben,ProSieben HD DE,True,1,ok
ProSieben Maxx HD DE,Германия,Xprosieben-maxx,Xprosieben-maxx,ProSieben Maxx HD DE,True,1,ok
ProSieben Sat.1 UHD,Германия,,,ProSieben Sat.1 UHD,False,1,ok
WELT HD DE,Германия,,X76625,WELT HD DE,False,1,ok
NITRO HD,Германия,X76787,X76787,NITRO HD,True,1,ok
Romance TV DE,Германия,X76624,X76624,Romance TV DE,True,1,ok
SERIEN + HD,Германия,,,SERIEN + HD,False,1,ok
Club 3,Германия,,,Club 3,False,1,ok
3 Sat HD DE,Германия,X76682,X76682,3 Sat HD DE,True,1,ok
NDR HD DE,Германия,X76748,X76748,NDR HD DE,True,1,ok
HR HD DE,Германия,X76648,X76648,HR HD DE,True,1,ok
Bibel TV HD,Германия,X76794,X76794,Bibel TV HD,True,1,ok
Aristo TV,Германия,,,Aristo TV,False,1,ok
Anixe HD DE,Германия,X76745,X76745,Anixe HD DE,True,1,ok
ORF 1 HD,Германия,X76706,X76706,ORF 1 HD,True,1,ok
ORF 2 HD,Германия,X76616,X76616,ORF 2 HD,True,1,ok
ORF 2 EUROPE,Германия,,,ORF 2 EUROPE,False,1,ok
ORF 3 HD,Германия,X76734,X76734,ORF 3 HD,True,1,ok
ATV DE,Германия,X76810,X76810,ATV DE,True,1,ok
ATV 2 DE,Германия,X76638,X76638,ATV 2 DE,True,1,ok
KIKA HD DE,Германия,X76680,X76680,KIKA HD DE,True,1,ok
Crime Time HD,Германия,,,Crime Time HD,False,1,ok
Crime + Investigation,Германия,X76667,X76667,Crime + Investigation,True,1,ok
QVC HD,Германия,X76697,X76697,QVC HD,True,1,ok
QVC ZWEI HD,Германия,X76618,X76618,QVC ZWEI HD,True,1,ok
QVC STYLE HD,Германия,,,QVC STYLE HD,False,1,ok
DF1 HD,Германия,X182674,X182674,DF1 HD,True,1,ok
Just Cooking HD,Германия,,,Just Cooking HD,False,1,ok
Just Fishing HD,Германия,,,Just Fishing HD,False,1,ok
ClipMyHorse.TV,Германия,,,ClipMyHorse.TV,False,1,ok
oe24.TV HD,Германия,X100304,X100304,oe24.TV HD,True,1,ok
Heimatkanal,Германия,X76675,X76675,Heimatkanal,True,1,ok
1-2-3.tv HD,Германия,X123.tv.de,X123.tv.de,1-2-3.tv HD,True,1,ok
Hope TV,Германия,Hope.TV.at,Hope.TV.at,Hope TV,True,1,ok
HSE Extra HD,Германия,X76737,X76737,HSE Extra HD,True,1,ok
Handystar TV HD,Германия,,,Handystar TV HD,False,1,ok
TV1 OOE NEU,Германия,,,TV1 OOE NEU,False,1,ok
ServusTV HD Oesterreich,Германия,,,ServusTV HD Oesterreich,False,1,ok
ARD alpha HD,Германия,ch1934,ch1934,ARD alpha HD,True,1,ok
SR Fernsehen HD,Германия,ch1938,ch1938,SR Fernsehen HD,True,1,ok
tagesschau24 HD,Германия,76696,76696,tagesschau24 HD,True,1,ok
WAIDWERK,Германия,waidwerk,waidwerk,WAIDWERK,True,1,ok
Stimmungsgarten TV,Германия,,,Stimmungsgarten TV,False,1,ok
ShopLC HD,Германия,,,ShopLC HD,False,1,ok
Melodie TV NEU,Германия,,,Melodie TV NEU,False,1,ok
R9 Oesterreich HD,Германия,,,R9 Oesterreich HD,False,1,ok
i24 News,Израиль,,,i24 News,False,1,ok
Channel 9 HD,Израиль,Xערוץ.9.שידור.חי.il,Xערוץ.9.שידור.חי.il,Channel 9 HD,True,1,ok
Channel 11,Израиль,,channel11.il,Channel 11,False,1,ok
Channel 12,Израиль,channel-12-il,channel-12-il,Channel 12,True,1,ok
Channel 13,Израиль,channel-13-il,channel-13-il,Channel 13,True,1,ok
Channel 14 HD,Израиль,,,Channel 14 HD,False,1,ok
Keshet 12 HD,Израиль,X991603,X991603,Keshet 12 HD,True,1,ok
Reshet 13 HD,Израиль,X991604,X991604,Reshet 13 HD,True,1,ok
now 14 HD,Израиль,X991622,X991622,now 14 HD,True,1,ok
Channel 24 HD,Израиль,X991612,X991612,Channel 24 HD,True,1,ok
Channel 24,Израиль,X991612,X991612,Channel 24,True,1,ok
Kan 11 HD,Израиль,X991576,X991576,Kan 11 HD,True,1,ok
Hot Israeli cinema HD,Израиль,,XHotIsraeliCinema.il,Hot Israeli cinema HD,False,1,ok
Hot Cinema 1 HD,Израиль,X991584,X991584,Hot Cinema 1 HD,True,1,ok
Hot Cinema 2 HD,Израиль,X991585,X991585,Hot Cinema 2 HD,True,1,ok
Hot Cinema 3 HD,Израиль,X991586,X991586,Hot Cinema 3 HD,True,1,ok
Hot Cinema 4 HD,Израиль,X991587,X991587,Hot Cinema 4 HD,True,1,ok
HOT Comedy Central HD,Израиль,X991620,X991620,HOT Comedy Central HD,False,1,no_validated_programme
Hot 3 HD,Израиль,X991599,X991599,Hot 3 HD,True,1,ok
HOT Senior HD,Израиль,X991590,X991590,HOT Senior HD,False,1,no_validated_programme
Hot 8 HD,Израиль,Xערוץ.8.שידור.חי.il,Xערוץ.8.שידור.חי.il,Hot 8 HD,True,1,ok
Turkish Drama 2,Израиль,X991791,X991791,Turkish Drama 2,False,1,no_validated_programme
Turkish drama 3,Израиль,X1792,X1792,Turkish drama 3,False,1,no_validated_programme
Turkish Dramas HD,Израиль,X991613,X991613,Turkish Dramas HD,False,1,no_validated_programme
Hot Entertainment HD,Израиль,,,Hot Entertainment HD,False,1,ok
Hot HBO HD,Израиль,,X991611,Hot HBO HD,False,1,ok
BollyWood HD,Израиль,XBollywood.Series.il,XBollywood.Series.il,BollyWood HD,True,1,ok
Yes Docu HD,Израиль,Xyes.Docu.HD.il,Xyes.Docu.HD.il,Yes Docu HD,False,1,no_validated_programme
Yes Movies Action HD,Израиль,Xyes.Movies.Action.il,Xyes.Movies.Action.il,Yes Movies Action HD,True,1,ok
Yes Movies Comedy HD,Израиль,Xyes.Movies.Comedy.il,Xyes.Movies.Comedy.il,Yes Movies Comedy HD,True,1,ok
Yes Movies Drama HD,Израиль,Xyes.Movies.Drama.il,Xyes.Movies.Drama.il,Yes Movies Drama HD,False,1,no_validated_programme
Yes TV Comedy HD,Израиль,Xyes.TV.Comedy.il,Xyes.TV.Comedy.il,Yes TV Comedy HD,True,1,ok
Yes TV Drama HD,Израиль,Xyes.TV.Drama.il,Xyes.TV.Drama.il,Yes TV Drama HD,True,1,ok
YES Israeli Cinema HD,Израиль,Xyes.Israeli.Cinema.HD.il,Xyes.Israeli.Cinema.HD.il,YES Israeli Cinema HD,False,1,no_validated_programme
Yes TV Cinema,Израиль,,,Yes TV Cinema,False,1,ok
Yes Movies Kids HD,Израиль,Xyes.Movies.Kids.il,Xyes.Movies.Kids.il,Yes Movies Kids HD,False,1,no_validated_programme
Logi,Израиль,,,Logi,False,1,ok
HOT Zone HD,Израиль,X991583,X991583,HOT Zone HD,True,1,ok
The Good Life,Израиль,,XLifeStyle.il,The Good Life,False,1,ok
Yam Tiсhoni HD,Израиль,X991600,X991600,Yam Tiсhoni HD,True,1,ok
Viva plus,Израиль,,XViva.Istanbul.(Viva.Plus).il,Viva plus,False,1,ok
Viva,Израиль,,XViva.Telenovelas.(Viva).il,Viva,False,1,ok
Viva Vintage,Израиль,,XViva.Vintage.il,Viva Vintage,False,1,ok
Humor Channel HD,Израиль,,XHumorChannel.il,Humor Channel HD,False,1,ok
Food Network,Израиль,,XFoodNetwork.il,Food Network,False,1,ok
Junior,Израиль,,,Junior,False,1,ok
Disney Junior,Израиль,,XDisneyJunior.il,Disney Junior,False,2,ok
Baby TV,Израиль,,,Baby TV,False,2,ok
Luli TV,Израиль,,,Luli TV,False,1,ok
YoYo,Израиль,,XYoyo.il,YoYo,False,1,ok
Nick Jr,Израиль,,XNickJr.il,Nick Jr,False,2,ok
Nickelodeon,Израиль,,,Nickelodeon,False,2,ok
Hop!,Израиль,X991589,X991589,Hop!,True,1,ok
Travel Channel,Израиль,,XTravelChannel.il,Travel Channel,False,1,ok
Nat Geo Wild HD,Израиль,Xnat-geo-wild,Xnat-geo-wild,Nat Geo Wild HD,True,2,ok
National Geographics HD,Израиль,,XNationalGeographic.il,National Geographics HD,False,1,ok
Discovery Channel HD,Израиль,X991598,X991598,Discovery Channel HD,False,2,no_validated_programme
History HD,Израиль,Xhistory-pl,Xhistory-pl,History HD,True,3,ok
Animal Planet IL,Израиль,X991631,X991631,Animal Planet IL,False,1,no_validated_programme
Makan 33 IL,Израиль,,X991780,Makan 33 IL,False,1,ok
Knesset Channel,Израиль,,XKnessetChannel.il,Knesset Channel,False,1,ok
One HD,Израиль,X991623,X991623,One HD,True,1,ok
One 2 HD,Израиль,X991784,X991784,One 2 HD,True,1,ok
One Doco HD,Израиль,,XONEDoco.il,One Doco HD,False,1,ok
Edge Sport HD,Израиль,,XEdgeSport.il,Edge Sport HD,False,1,ok
Sport 1 HD,Израиль,X18e7a585715561d4bb2606977deb20f6,X18e7a585715561d4bb2606977deb20f6,Sport 1 HD,True,4,ok
Sport 2 HD,Израиль,X991796,X991796,Sport 2 HD,True,2,ok
Sport 3 HD,Израиль,X991788,X991788,Sport 3 HD,True,1,ok
Sport 4 HD,Израиль,X991783,X991783,Sport 4 HD,True,1,ok
Sport 5 HD,Израиль,X991606,X991606,Sport 5 HD,True,1,ok
Sport 5 Stars HD,Израиль,X991790,X991790,Sport 5 Stars HD,True,1,ok
Sport 5 Gold,Израиль,,X5Gold.il,Sport 5 Gold,False,1,ok
Sport 5 Plus HD,Израиль,X991605,X991605,Sport 5 Plus HD,True,1,ok
Sport 5 Live HD,Израиль,X991593,X991593,Sport 5 Live HD,True,1,ok
Sport 5 4K,Израиль,X5Sport4K.il,X5Sport4K.il,Sport 5 4K,False,1,no_validated_programme
Reality HD,Израиль,,,Reality HD,False,1,ok
Wiz,Израиль,,XWiz.il,Wiz,False,1,ok
Health Channel,Израиль,,XHealthChannel.il,Health Channel,False,1,ok
Free Tv Lifestyle HD,Израиль,,XTheStyleChannel.il,Free Tv Lifestyle HD,False,1,ok
Zoom,Израиль,,XZoom.il,Zoom,False,1,ok
Foody HD,Израиль,X991781,X991781,Foody HD,False,1,no_validated_programme
Food Network HD,Израиль,,XFoodNetwork.il,Food Network HD,False,2,ok
Home Plus,Израиль,X991573,X991573,Home Plus,True,1,ok
Shelanu TV,Израиль,,,Shelanu TV,False,1,ok
Hala TV,Израиль,,,Hala TV,False,1,ok
Hidabroot,Израиль,,hidabrot.il,Hidabroot,False,1,ok
Kabala,Израиль,,,Kabala,False,1,ok
Hinuhit,Израиль,,2711,Hinuhit,False,1,ok
Kan Educational,Израиль,,,Kan Educational,False,1,ok
PLUS+,Израиль,,,PLUS+,False,1,ok
Kabbalah,Израиль,,,Kabbalah,False,1,ok
FOMO,Израиль,,,FOMO,False,1,ok
RAI 1 HD,Италия,,,RAI 1 HD,False,1,ok
RAI 2 HD,Италия,Rai.2.HD..102.it,Rai.2.HD..102.it,RAI 2 HD,True,1,ok
RAI 3 HD,Италия,,,RAI 3 HD,False,1,ok
RAI 4 HD,Италия,Rai4.it,Rai4.it,RAI 4 HD,True,1,ok
RAI 5 HD,Италия,Rai5.it,Rai5.it,RAI 5 HD,True,1,ok
RAI Gulp HD,Италия,RaiGulp.it,RaiGulp.it,RAI Gulp HD,True,1,ok
RAI News 24 HD,Италия,,,RAI News 24 HD,False,1,ok
RAI YOYO HD,Италия,RaiYoyo.it,RaiYoyo.it,RAI YOYO HD,True,1,ok
RAI Storia HD,Италия,RaiStoria.it,RaiStoria.it,RAI Storia HD,True,1,ok
RAI Movie HD,Италия,RaiMovie.it,RaiMovie.it,RAI Movie HD,True,1,ok
RAI Scuola HD,Италия,RaiScuola.it,RaiScuola.it,RAI Scuola HD,True,1,ok
RAI Sport+ HD,Италия,,,RAI Sport+ HD,False,1,ok
Rai 4K,Италия,,,Rai 4K,False,1,ok
LA 5 HD,Италия,La.5.it,La.5.it,LA 5 HD,True,1,ok
Rakuten TV Action,Италия,,,Rakuten TV Action,False,2,ok
Rakuten TV Comedy,Италия,,,Rakuten TV Comedy,False,2,ok
Rakuten TV Drama,Италия,,,Rakuten TV Drama,False,2,ok
Film Top - Rakuten TV,Италия,,,Film Top - Rakuten TV,False,1,ok
LaC,Италия,,,LaC,False,1,ok
LaC On Air,Италия,,,LaC On Air,False,1,ok
TV 2000,Италия,,,TV 2000,False,1,ok
Esperia TV,Италия,,,Esperia TV,False,1,ok
Canale 7 HD,Италия,,,Canale 7 HD,False,1,ok
Italia 2 News,Италия,,,Italia 2 News,False,1,ok
Canale 2,Италия,,,Canale 2,False,1,ok
BeJoy Kids,Италия,,,BeJoy Kids,False,1,ok
Super!,Италия,Xsuperplus,Xsuperplus,Super!,True,1,ok
50 Canale,Италия,,,50 Canale,False,1,ok
RTP 50 HD,Италия,,,RTP 50 HD,False,1,ok
Tele One 16,Италия,,,Tele One 16,False,1,ok
Telepace 1,Италия,,,Telepace 1,False,1,ok
Telepace 2,Италия,,,Telepace 2,False,1,ok
La 7 HD,Италия,,,La 7 HD,False,1,ok
FM Italia TV,Италия,,,FM Italia TV,False,1,ok
LA 1 HD ES,Испания,,,LA 1 HD ES,False,1,ok
LA 2 HD ES,Испания,,,LA 2 HD ES,False,1,ok
24 Horas ES,Испания,,,24 Horas ES,False,1,ok
Telecinco HD ES,Испания,,,Telecinco HD ES,False,1,ok
Antena 3 HD ES,Испания,,,Antena 3 HD ES,False,1,ok
Cuatro HD ES,Испания,,,Cuatro HD ES,False,1,ok
ETB 1 HD ON,Испания,,,ETB 1 HD ON,False,1,ok
ETB 2 HD ON,Испания,,,ETB 2 HD ON,False,1,ok
TVE int,Испания,,,TVE int,False,1,ok
Mijas TV,Испания,,,Mijas TV,False,1,ok
Sony Cine HD ES,Испания,,,Sony Cine HD ES,False,1,ok
Paramount Channel,Испания,,,Paramount Channel,False,1,ok
Cine Friki,Испания,,,Cine Friki,False,1,ok
Crimenes Reales,Испания,,,Crimenes Reales,False,1,ok
BBC Series HD,Испания,,,BBC Series HD,False,1,ok
Cine Pride,Испания,,,Cine Pride,False,1,ok
Cine Canal,Испания,,,Cine Canal,False,1,ok
TNT Novelas,Испания,,,TNT Novelas,False,1,ok
Fox ES,Испания,,,Fox ES,False,1,ok
Rakuten TV Action,Испания,,,Rakuten TV Action,False,2,ok
Rakuten TV Comedy,Испания,,,Rakuten TV Comedy,False,2,ok
Rakuten TV Drama,Испания,,,Rakuten TV Drama,False,2,ok
Rakuten TV Top,Испания,,,Rakuten TV Top,False,1,ok
Historia,Испания,,,Historia,False,1,ok
Discovery,Испания,,,Discovery,False,1,ok
Travel XP,Испания,Xtravel-xp-hd,Xtravel-xp-hd,Travel XP,True,2,ok
Nat Geo,Испания,,,Nat Geo,False,1,ok
History 2,Испания,,,History 2,False,1,ok
LA 8,Испания,,,LA 8,False,1,ok
Star Channel,Испания,XSTAR.Channel.nl,XSTAR.Channel.nl,Star Channel,True,2,ok
Canal 33 Madr,Испания,,,Canal 33 Madr,False,1,ok
12 Do,Испания,,,12 Do,False,1,ok
TVG,Испания,,,TVG,False,1,ok
Aragon TV int,Испания,,,Aragon TV int,False,1,ok
TVG Galicia,Испания,,,TVG Galicia,False,1,ok
Lancelot TV,Испания,,,Lancelot TV,False,1,ok
TV Clan HD,Испания,,,TV Clan HD,False,1,ok
Disney Channel,Испания,XDisney.Channel.nl,XDisney.Channel.nl,Disney Channel,True,3,ok
A TPA,Испания,,,A TPA,False,1,ok
Deutsche Welle,Испания,13467,13467,Deutsche Welle,True,1,ok
France 24 España,Испания,,,France 24 España,False,1,ok
Teledeporte HD ES,Испания,teledeporte-es,teledeporte-es,Teledeporte HD ES,True,1,ok
Polsat HD,Польша,Xpolsat,Xpolsat,Polsat HD,True,1,ok
Polsat 2,Польша,Xpolsat2,Xpolsat2,Polsat 2,True,1,ok
TVN HD,Польша,,Xtvn-pl,TVN HD,False,2,ok
TVP Polonia,Польша,Xtvp-polonia,Xtvp-polonia,TVP Polonia,True,1,ok
TVN Siedem HD,Польша,XTVN.7.HD.pl,XTVN.7.HD.pl,TVN Siedem HD,True,1,ok
TVN Style HD,Польша,X	tvn-style-pl,X	tvn-style-pl,TVN Style HD,True,1,ok
TVP 1 HD,Польша,Xtvp1,Xtvp1,TVP 1 HD,True,1,ok
TVP 2 HD,Польша,Xtvp2,Xtvp2,TVP 2 HD,True,1,ok
TVP 3 HD,Польша,Xtvp3,Xtvp3,TVP 3 HD,True,1,ok
TVP Kultura,Польша,Xtvp-kultura,Xtvp-kultura,TVP Kultura,True,1,ok
TVP Rozrywka,Польша,XTVP.Rozrywka.pl,XTVP.Rozrywka.pl,TVP Rozrywka,True,1,ok
TV4 HD PL,Польша,Xtv4-pl,Xtv4-pl,TV4 HD PL,True,1,ok
TV6 HD PL,Польша,Xtv6-pl,Xtv6-pl,TV6 HD PL,True,1,ok
Republika TV,Польша,,,Republika TV,False,1,ok
BBC Lifestyle HD,Польша,XBBC.Lifestyle.HD.pl,XBBC.Lifestyle.HD.pl,BBC Lifestyle HD,True,1,ok
BBC Brit HD,Польша,XBBC.Brit.HD.pl,XBBC.Brit.HD.pl,BBC Brit HD,True,1,ok
13 Ulica HD,Польша,X13ulica-pl,X13ulica-pl,13 Ulica HD,True,1,ok
TVN 24 HD,Польша,Xtvn24-pl,Xtvn24-pl,TVN 24 HD,True,1,ok
TVP INFO HD,Польша,Xtvp-info,Xtvp-info,TVP INFO HD,True,1,ok
Polsat News,Польша,Xpolsat-news,Xpolsat-news,Polsat News,True,1,ok
Polsat News 2,Польша,Xpolsat-news-2,Xpolsat-news-2,Polsat News 2,True,1,ok
Polsat Film HD PL,Польша,Xpolsat-film,Xpolsat-film,Polsat Film HD PL,True,1,ok
TVP Seriale HD,Польша,Xtvp-seriale,Xtvp-seriale,TVP Seriale HD,True,1,ok
