playlist_name,playlist_tvg_id,output_tvg_id,group,region,source,source_id,method,confidence,accuracy_status,accuracy_reason,evidence_url,quarantine
Bear TV Сюжет ТВ RU UHD,000115_SyuzhetTV,000115_SyuzhetTV,Кино 4K,,epgpw-RU,564926,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Кадр Плюс RU UHD,000116_KadrPlus,000116_KadrPlus,Кино 4K,,epgpw-RU,565038,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноПульс RU UHD,000117_KinoPulse,000117_KinoPulse,Кино 4K,,epgpw-RU,564949,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Экран 24 RU UHD,000121_Ekran24,000121_Ekran24,Кино 4K,,epgpw-RU,565008,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Ночной Сеанс RU UHD,000130_NightSeans,000130_NightSeans,Кино 4K,,epgpw-RU,565047,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Премьера Live RU UHD,000131_PremiereLive,000131_PremiereLive,Кино 4K,,epgpw-RU,564993,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноМаршрут RU UHD,000132_KinoMarshrut,000132_KinoMarshrut,Кино 4K,,epgpw-RU,565052,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Легенды Экрана RU UHD,000133_LegendsEkrana,000133_LegendsEkrana,Кино 4K,,epgpw-RU,565080,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноВолна RU UHD,000135_MovieWave,000135_MovieWave,Кино 4K,,epgpw-RU,564959,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноОрбита RU UHD,000137_CinemaOrbit,000137_CinemaOrbit,Кино 4K,,epgpw-RU,564911,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Галактика Кино RU UHD,000139_FilmGalaxy,000139_FilmGalaxy,Кино 4K,,epgpw-RU,565034,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноСфера RU UHD,000141_KinoSphere,000141_KinoSphere,Кино 4K,,epgpw-RU,564909,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноДрайв RU UHD,000143_KinoDrive,000143_KinoDrive,Кино 4K,,epgpw-RU,564967,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Блокбастер ТВ RU UHD,000144_BlockbusterTV,000144_BlockbusterTV,Кино 4K,,epgpw-RU,565030,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Фильм Канал RU UHD,000199_FilmKanal,000199_FilmKanal,Кино 4K,,epgpw-RU,564988,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноЛиния RU UHD,000201_KinoLine,000201_KinoLine,Кино 4K,,epgpw-RU,565018,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноЗвезда RU UHD,000202_MovieStar,000202_MovieStar,Кино 4K,,epgpw-RU,565070,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноАрена RU UHD,000203_KinoArena,000203_KinoArena,Кино 4K,,epgpw-RU,565072,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Экран Будущего RU UHD,000204_EkranFuture,000204_EkranFuture,Кино 4K,,epgpw-RU,565066,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Кино Нова RU UHD,000205_CinemaNova,000205_CinemaNova,Кино 4K,,epgpw-RU,564943,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноФокус RU UHD,000206_KinoFocus,000206_KinoFocus,Кино 4K,,epgpw-RU,565022,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV ФильмПоток RU UHD,000207_FilmPotok,000207_FilmPotok,Кино 4K,,epgpw-RU,565076,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноМикс RU UHD,000208_KinoMix,000208_KinoMix,Кино 4K,,epgpw-RU,564933,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноКлассика RU UHD,000209_KinoClassic,000209_KinoClassic,Кино 4K,,epgpw-RU,564950,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV СуперСеанс RU UHD,000210_SuperSeans,000210_SuperSeans,Кино 4K,,epgpw-RU,564908,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноДом RU UHD,000211_HDKinoDom,000211_HDKinoDom,Кино 4K,,epgpw-RU,565058,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноПланета RU UHD,000212_KinoPlanet,000212_KinoPlanet,Кино 4K,,epgpw-RU,565073,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноНочь RU UHD,000213_MovieNight,000213_MovieNight,Кино 4K,,epgpw-RU,564912,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноПортал RU UHD,000214_KinoPortal,000214_KinoPortal,Кино 4K,,epgpw-RU,564935,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Экран Премиум RU UHD,000215_EkranPremium,000215_EkranPremium,Кино 4K,,epgpw-RU,564969,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноСвет RU UHD,000216_KinoSvet,000216_KinoSvet,Кино 4K,,epgpw-RU,565060,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV ФильмЭкспресс RU UHD,000217_FilmExpress,000217_FilmExpress,Кино 4K,,epgpw-RU,564997,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Парк Кино RU UHD,000218_SerialPark,000218_SerialPark,Кино 4K,,epgpw-RU,565087,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Время Кино RU UHD,000219_CinemaTime,000219_CinemaTime,Кино 4K,,epgpw-RU,565042,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноМаяк RU UHD,000220_KinoMayak,000220_KinoMayak,Кино 4K,,epgpw-RU,564999,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноБаза RU UHD,000221_KinoBaza,000221_KinoBaza,Кино 4K,,epgpw-RU,565036,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV ФильмЗона RU UHD,000222_FilmZone,000222_FilmZone,Кино 4K,,epgpw-RU,565045,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноИмперия RU UHD,000223_KinoEmpire,000223_KinoEmpire,Кино 4K,,epgpw-RU,565017,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Экран Хит RU UHD,000224_EkranHit,000224_EkranHit,Кино 4K,,epgpw-RU,565024,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Линия Кино RU UHD,000225_MovieLine,000225_MovieLine,Кино 4K,,epgpw-RU,564907,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV КиноРитм RU UHD,000226_KinoRhythm,000226_KinoRhythm,Кино 4K,,epgpw-RU,565044,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Сеанс 24/7 RU UHD,000227_Seans247,000227_Seans247,Кино 4K,,epgpw-RU,564941,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Bear TV Киномания RU UHD,009999_KinoMania,009999_KinoMania,Кино 4K,,epgpw-RU,565000,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Megogo Футбол 2 HD,Xmegogo-football-2,Xmegogo-football-2,Спорт,,epgpw-RU,6725,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Megogo Футбол 3 HD,Xmegogo-football-3,Xmegogo-football-3,Спорт,,epgpw-RU,7540,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Megogo Футбол 4 HD,Xmegogo-football-4,Xmegogo-football-4,Спорт,,epgpw-RU,562168,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Megogo Футбол 5 HD,Xmegogo-football-5,Xmegogo-football-5,Спорт,,epgpw-RU,562028,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Megogo Гонг,Xmegogo-gong,Xmegogo-gong,Спорт,,epgpw-RU,6454,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
DiviSport,Xdivisport,Xdivisport,Спорт,,epgpw-RU,128532,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Dynamo Kyiv TV,Xdynamo-kyiv-tv,Xdynamo-kyiv-tv,Спорт,,epgpw-RU,6910,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Футбол,Xfootball-ru,Xfootball-ru,Спорт,,epgpw-RU,7573,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Футбол HD,Xfootball-ru,Xfootball-ru,Спорт,,epgpw-RU,7573,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Окко Спорт HD,Xokko-sport,Xokko-sport,Спорт,,epgpw-RU,6698,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Окко Футбол HD,Xokko-football,Xokko-football,Спорт,,epgpw-RU,387776,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Окко.Прайм Спорт,Xokko-sport-2,Xokko-sport-2,Спорт,,epgpw-RU,428603,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Старт Триумф HD,Xstart-triumf,Xstart-triumf,Спорт,,epgpw-RU,366052,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Старт HD,Xstart,Xstart,Спорт,,epgpw-RU,368872,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Хоккейный,Xxokkejny,Xxokkejny,Спорт,,epgpw-RU,366019,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
NBA TV,Xnba-tv,Xnba-tv,Спорт,,epgpw-RU,540046,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Мир Баскетбола,Xmir-basketbola,Xmir-basketbola,Спорт,,epgpw-RU,5808,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Русский Экстрим,Xrussky-ekstrim,Xrussky-ekstrim,Спорт,,epgpw-RU,7485,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Точка отрыва,Xtochka-otryva,Xtochka-otryva,Спорт,,epgpw-RU,6359,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
MAINCAST SPORT,Xmaincast-sport,Xmaincast-sport,Спорт,,epgpw-RU,472376,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
BOX Be ON Edge HD,Xbox-beonedge,Xbox-beonedge,Спорт,,epgpw-RU,559661,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
BOX Be ON Edge 1 Live HD,Xbox-beonedge1live,Xbox-beonedge1live,Спорт,,epgpw-RU,559662,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
BOX Be ON Edge 2 Live HD,Xbox-beonedge2live,Xbox-beonedge2live,Спорт,,epgpw-RU,559644,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Box Sport 11 Live 4K,,422889,Спорт,,epgpw-RU,422889,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Diema Sport 2 HD,Xdiema-sport-2,Xdiema-sport-2,Спорт,,epgpw-RU,535981,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
Diema Sport 3 HD,Xdiema-sport-3,Xdiema-sport-3,Спорт,,epgpw-RU,535980,name,90,unverified,mapping has not yet been cross-checked against an independent schedule,,False
